Timestamp,Duration,CPU Usage (%),Memory Usage (%),Swap Usage (%),GPU Usage (%),Network Sent (bytes),Network Received (bytes)
2024-04-16 00:11:09,992.73,12.9,20.3,0.1,100,5208470409,72402294242
2024-04-16 00:11:14,997.77,12.8,20.3,0.1,100,5208538287,72402370400
2024-04-16 00:11:19,1002.81,12.8,20.3,0.1,100,5208678035,72402518368
2024-04-16 00:11:24,1007.85,12.8,20.3,0.1,100,5208778845,72402627278
2024-04-16 00:11:29,1012.89,12.8,20.3,0.1,100,5208881631,72402739664
2024-04-16 00:11:34,1017.92,12.8,20.3,0.1,100,5208983150,72402851563
2024-04-16 00:11:39,1022.96,12.8,20.3,0.1,100,5209084191,72402961680
2024-04-16 00:11:44,1028.0,12.8,20.3,0.1,63,5209188319,72403074328
2024-04-16 00:11:49,1033.03,12.8,20.3,0.1,100,5209289057,72403183886
2024-04-16 00:11:54,1038.07,12.9,20.3,0.1,69,5209422194,72403326203
2024-04-16 00:11:59,1043.11,12.7,20.3,0.1,100,5209527288,72403440537
2024-04-16 00:12:04,1048.15,12.8,20.3,0.1,92,5209630849,72403553296
2024-04-16 00:12:09,1053.18,12.8,20.3,0.1,97,5209717193,72403649960
2024-04-16 00:12:14,1058.22,12.8,20.3,0.1,100,5209834266,72403775227
2024-04-16 00:12:19,1063.27,12.8,20.3,0.1,66,5209953312,72403902493
2024-04-16 00:12:24,1068.3,12.9,20.3,0.1,100,5210073563,72404030484
2024-04-16 00:12:29,1073.34,12.9,20.3,0.1,98,5210210708,72404175909
2024-04-16 00:12:34,1078.38,12.9,20.3,0.1,100,5210348523,72404321584
2024-04-16 00:12:39,1083.42,12.8,20.3,0.1,100,5210417319,72404399260
2024-04-16 00:12:44,1088.46,12.9,20.3,0.1,100,5210551263,72404542804
2024-04-16 00:12:49,1093.5,12.8,20.3,0.1,65,5210707505,72404709246
2024-04-16 00:12:54,1098.53,12.8,20.3,0.1,100,5210862724,72404873585
2024-04-16 00:12:59,1103.57,12.8,20.3,0.1,66,5210997291,72405016374
2024-04-16 00:13:04,1108.61,12.8,20.3,0.1,100,5211100041,72405128064
2024-04-16 00:13:10,1113.65,12.8,20.3,0.1,100,5211203233,72405240939
2024-04-16 00:13:15,1118.69,12.8,20.3,0.1,100,5211307608,72405354254
2024-04-16 00:13:20,1123.72,12.9,20.3,0.1,100,5211444908,72405501694
2024-04-16 00:13:25,1128.76,12.8,20.3,0.1,100,5211513377,72405578623
2024-04-16 00:13:30,1133.8,12.8,20.3,0.1,100,5211615429,72405689685
2024-04-16 00:13:35,1138.83,12.8,20.3,0.1,100,5211702727,72405785281
2024-04-16 00:13:40,1143.87,12.8,20.3,0.1,100,5211820848,72405911142
2024-04-16 00:13:45,1148.91,12.9,20.3,0.1,100,5211889665,72405988359
2024-04-16 00:13:50,1153.95,12.8,20.3,0.1,100,5211976150,72406083666
2024-04-16 00:13:55,1158.98,12.8,20.3,0.1,65,5212132559,72406248955
2024-04-16 00:14:00,1164.02,12.8,20.3,0.1,100,5212236902,72406362598
2024-04-16 00:14:05,1169.06,12.8,20.3,0.1,72,5212337062,72406472478
2024-04-16 00:14:10,1174.1,12.7,20.3,0.1,100,5212437441,72406581617
2024-04-16 00:14:15,1179.14,12.8,20.3,0.1,100,5212539345,72406692281
2024-04-16 00:14:20,1184.18,12.9,20.2,0.1,100,5212639190,72406800646
2024-04-16 00:14:25,1189.22,12.8,20.2,0.1,100,5212706521,72406876617
2024-04-16 00:14:30,1194.26,12.8,20.2,0.1,100,5212757560,72406936296
2024-04-16 00:14:35,1199.3,12.8,20.2,0.1,100,5212826537,72407016961
2024-04-16 00:14:40,1204.33,12.8,20.3,0.1,100,5212909388,72407108452
2024-04-16 00:14:45,1209.37,12.8,20.2,0.1,100,5213012298,72407231845
2024-04-16 00:14:50,1214.41,12.8,20.2,0.1,100,5213129035,72407356982
2024-04-16 00:14:55,1219.45,12.9,20.2,0.1,100,5213244997,72407481464
2024-04-16 00:15:00,1224.49,12.8,20.2,0.1,100,5213344777,72407589704
2024-04-16 00:15:05,1229.53,12.8,20.2,0.1,100,5213445765,72407699101
2024-04-16 00:15:10,1234.56,12.8,20.2,0.1,100,5213545364,72407806920
2024-04-16 00:15:15,1239.6,12.8,20.2,0.1,100,5213644878,72407916154
2024-04-16 00:15:21,1244.64,12.9,20.2,0.1,100,5213800624,72408081920
2024-04-16 00:15:26,1249.68,12.9,20.2,0.1,100,5213918685,72408209641
2024-04-16 00:15:31,1254.71,12.8,20.2,0.1,100,5214019034,72408318690
2024-04-16 00:15:36,1259.75,12.8,20.2,0.1,100,5214156351,72408463867
2024-04-16 00:15:41,1264.78,12.8,20.2,0.1,100,5214257891,72408574107
2024-04-16 00:15:46,1269.82,12.8,20.2,0.1,64,5214413127,72408738343
2024-04-16 00:15:51,1274.86,12.8,20.2,0.1,100,5214568209,72408903985
2024-04-16 00:15:56,1279.89,12.8,20.2,0.1,100,5214668870,72409013046
2024-04-16 00:16:01,1284.93,12.8,20.2,0.1,100,5214770253,72409122769
2024-04-16 00:16:06,1289.96,12.8,20.2,0.1,100,5214872182,72409233038
2024-04-16 00:16:11,1295.0,12.7,20.2,0.1,62,5215005519,72409377295
2024-04-16 00:16:16,1300.04,12.9,20.2,0.1,63,5215125724,72409506982
2024-04-16 00:16:21,1305.07,12.8,20.2,0.1,100,5215210150,72409601008
2024-04-16 00:16:26,1310.11,12.8,20.2,0.1,100,5215312145,72409711763
2024-04-16 00:16:31,1315.15,12.8,20.2,0.1,100,5215414723,72409823821
2024-04-16 00:16:36,1320.18,12.8,20.2,0.1,67,5215499417,72409917645
2024-04-16 00:16:41,1325.22,12.8,20.2,0.1,100,5215632172,72410061200
2024-04-16 00:16:46,1330.26,12.8,20.2,0.1,93,5215733851,72410171219
2024-04-16 00:16:51,1335.3,12.8,20.2,0.1,100,5215852183,72410298147
2024-04-16 00:16:56,1340.34,12.9,20.2,0.1,63,5215986193,72410440797
2024-04-16 00:17:01,1345.38,12.8,20.2,0.1,98,5216088015,72410551388
2024-04-16 00:17:06,1350.41,12.8,20.2,0.1,100,5216172597,72410645510
2024-04-16 00:17:11,1355.45,12.8,20.2,0.1,63,5216288755,72410769948
2024-04-16 00:17:16,1360.49,12.8,20.2,0.1,99,5216390902,72410880555
2024-04-16 00:17:21,1365.53,12.8,20.2,0.1,60,5216544175,72411042588
2024-04-16 00:17:26,1370.57,12.9,20.2,0.1,63,5216693506,72411199719
2024-04-16 00:17:31,1375.6,12.8,20.2,0.1,100,5216796019,72411311772
2024-04-16 00:17:37,1380.64,12.8,20.2,0.1,100,5216898886,72411423339
2024-04-16 00:17:42,1385.68,12.8,20.2,0.1,67,5217018679,72411553094
2024-04-16 00:17:47,1390.71,12.8,20.2,0.1,100,5217102907,72411647282
2024-04-16 00:17:52,1395.75,12.9,20.2,0.1,100,5217204525,72411757000
2024-04-16 00:17:57,1400.79,12.7,20.2,0.1,100,5217272733,72411833728
2024-04-16 00:18:02,1405.82,12.9,20.2,0.1,65,5217429067,72412000442
2024-04-16 00:18:07,1410.86,12.8,20.2,0.1,100,5217584228,72412164853
2024-04-16 00:18:12,1415.9,12.8,20.2,0.1,100,5217685373,72412274112
2024-04-16 00:18:17,1420.93,12.8,20.2,0.1,88,5217820911,72412417990
2024-04-16 00:18:22,1425.97,12.8,20.2,0.1,100,5217924624,72412530823
2024-04-16 00:18:27,1431.01,12.8,20.2,0.1,100,5217992088,72412606327
2024-04-16 00:18:32,1436.04,12.8,20.2,0.1,100,5218092303,72412715482
2024-04-16 00:18:37,1441.08,12.8,20.2,0.1,97,5218208126,72412840185
